data,Feedback,population,question,subject
Neutral,fb,2,SCForcedChoice_red,155
Easy,fb,2,SCForcedChoice_orange,155
Neutral,fb,2,SCForcedChoice_yellow,155
Hard,fb,2,SCForcedChoice_green,155
Easy,fb,2,SCForcedChoice_blue,155
Neutral,fb,2,SCForcedChoice_purple,155
posttest:Post-Test:;,fb,2,TypeResp,156
1,fb,2,BlockVaryQ,156
1,fb,2,ItemVaryQ,156
0,fb,2,FreqPredict_1,156
49,fb,2,FreqPredict_2,156
50,fb,2,FreqPredict_3,156
85,fb,2,FreqPredict_4,156
4,fb,2,FreqPredict_5,156
Easy,fb,2,SCForcedChoice_red,156
Easy,fb,2,SCForcedChoice_orange,156
Neutral,fb,2,SCForcedChoice_yellow,156
Neutral,fb,2,SCForcedChoice_green,156
Hard,fb,2,SCForcedChoice_blue,156
Easy,fb,2,SCForcedChoice_purple,156
posttest:Post-Test:;,fb,2,TypeResp,157
0,fb,2,BlockVaryQ,157
0,fb,2,ItemVaryQ,157
47,fb,2,FreqPredict_1,157
47,fb,2,FreqPredict_2,157
54,fb,2,FreqPredict_3,157
48,fb,2,FreqPredict_4,157
48,fb,2,FreqPredict_5,157
Neutral,fb,2,SCForcedChoice_red,157
Neutral,fb,2,SCForcedChoice_orange,157
Neutral,fb,2,SCForcedChoice_yellow,157
Neutral,fb,2,SCForcedChoice_green,157
Neutral,fb,2,SCForcedChoice_blue,157
Neutral,fb,2,SCForcedChoice_purple,157
posttest:Post-Test:;,fb,2,TypeResp,158
0,fb,2,BlockVaryQ,158
0,fb,2,ItemVaryQ,158
65,fb,2,FreqPredict_1,158
32,fb,2,FreqPredict_2,158
66,fb,2,FreqPredict_3,158
51,fb,2,FreqPredict_4,158
42,fb,2,FreqPredict_5,158
Hard,fb,2,SCForcedChoice_red,158
Easy,fb,2,SCForcedChoice_orange,158
Neutral,fb,2,SCForcedChoice_yellow,158
Neutral,fb,2,SCForcedChoice_green,158
Hard,fb,2,SCForcedChoice_blue,158
Easy,fb,2,SCForcedChoice_purple,158
posttest:Post-Test:;,fb,2,TypeResp,159
0,fb,2,BlockVaryQ,159
1,fb,2,ItemVaryQ,159
73,fb,2,FreqPredict_1,159
48,fb,2,FreqPredict_2,159
10,fb,2,FreqPredict_3,159
11,fb,2,FreqPredict_4,159
12,fb,2,FreqPredict_5,159
Neutral,fb,2,SCForcedChoice_red,159
Neutral,fb,2,SCForcedChoice_orange,159
Hard,fb,2,SCForcedChoice_yellow,159
Hard,fb,2,SCForcedChoice_green,159
Easy,fb,2,SCForcedChoice_blue,159
Neutral,fb,2,SCForcedChoice_purple,159
posttest:Post-Test:;,fb,2,TypeResp,160
1,fb,2,BlockVaryQ,160
1,fb,2,ItemVaryQ,160
20,fb,2,FreqPredict_1,160
19,fb,2,FreqPredict_2,160
19,fb,2,FreqPredict_3,160
87,fb,2,FreqPredict_4,160
22,fb,2,FreqPredict_5,160
Easy,fb,2,SCForcedChoice_red,160
Hard,fb,2,SCForcedChoice_orange,160
Neutral,fb,2,SCForcedChoice_yellow,160
Easy,fb,2,SCForcedChoice_green,160
Easy,fb,2,SCForcedChoice_blue,160
Hard,fb,2,SCForcedChoice_purple,160
posttest:Post-Test:;,fb,2,TypeResp,161
0,fb,2,BlockVaryQ,161
1,fb,2,ItemVaryQ,161
3,fb,2,FreqPredict_1,161
92,fb,2,FreqPredict_2,161
1,fb,2,FreqPredict_3,161
3,fb,2,FreqPredict_4,161
1,fb,2,FreqPredict_5,161
Easy,fb,2,SCForcedChoice_red,161
Hard,fb,2,SCForcedChoice_orange,161
Easy,fb,2,SCForcedChoice_yellow,161
Hard,fb,2,SCForcedChoice_green,161
Neutral,fb,2,SCForcedChoice_blue,161
Neutral,fb,2,SCForcedChoice_purple,161
posttest:Post-Test:;,fb,2,TypeResp,162
0,fb,2,BlockVaryQ,162
0,fb,2,ItemVaryQ,162
0,fb,2,FreqPredict_1,162
0,fb,2,FreqPredict_2,162
0,fb,2,FreqPredict_3,162
0,fb,2,FreqPredict_4,162
100,fb,2,FreqPredict_5,162
Easy,fb,2,SCForcedChoice_red,162
Neutral,fb,2,SCForcedChoice_orange,162
Hard,fb,2,SCForcedChoice_yellow,162
Hard,fb,2,SCForcedChoice_green,162
Neutral,fb,2,SCForcedChoice_blue,162
Easy,fb,2,SCForcedChoice_purple,162
posttest:Post-Test:;,fb,2,TypeResp,163
1,fb,2,BlockVaryQ,163
1,fb,2,ItemVaryQ,163
20,fb,2,FreqPredict_1,163
73,fb,2,FreqPredict_2,163
21,fb,2,FreqPredict_3,163
20,fb,2,FreqPredict_4,163
75,fb,2,FreqPredict_5,163
Hard,fb,2,SCForcedChoice_red,163
Hard,fb,2,SCForcedChoice_orange,163
Easy,fb,2,SCForcedChoice_yellow,163
Hard,fb,2,SCForcedChoice_green,163
Easy,fb,2,SCForcedChoice_blue,163
Easy,fb,2,SCForcedChoice_purple,163
posttest:Post-Test:;,fb,2,TypeResp,164
1,fb,2,BlockVaryQ,164
1,fb,2,ItemVaryQ,164
53,fb,2,FreqPredict_1,164
52,fb,2,FreqPredict_2,164
10,fb,2,FreqPredict_3,164
87,fb,2,FreqPredict_4,164
7,fb,2,FreqPredict_5,164
Easy,fb,2,SCForcedChoice_red,164
Neutral,fb,2,SCForcedChoice_orange,164
Neutral,fb,2,SCForcedChoice_yellow,164
Hard,fb,2,SCForcedChoice_green,164
Easy,fb,2,SCForcedChoice_blue,164
Hard,fb,2,SCForcedChoice_purple,164
posttest:Post-Test:;,fb,2,TypeResp,165
0,fb,2,BlockVaryQ,165
0,fb,2,ItemVaryQ,165
63,fb,2,FreqPredict_1,165
41,fb,2,FreqPredict_2,165
31,fb,2,FreqPredict_3,165
83,fb,2,FreqPredict_4,165
43,fb,2,FreqPredict_5,165
Neutral,fb,2,SCForcedChoice_red,165
Hard,fb,2,SCForcedChoice_orange,165
Easy,fb,2,SCForcedChoice_yellow,165
Easy,fb,2,SCForcedChoice_green,165
Neutral,fb,2,SCForcedChoice_blue,165
Hard,fb,2,SCForcedChoice_purple,165
posttest:Post-Test:;,fb,2,TypeResp,166
0,fb,2,BlockVaryQ,166
1,fb,2,ItemVaryQ,166
11,fb,2,FreqPredict_1,166
92,fb,2,FreqPredict_2,166
0,fb,2,FreqPredict_3,166
0,fb,2,FreqPredict_4,166
0,fb,2,FreqPredict_5,166
Neutral,fb,2,SCForcedChoice_red,166
Hard,fb,2,SCForcedChoice_orange,166
Neutral,fb,2,SCForcedChoice_yellow,166
Hard,fb,2,SCForcedChoice_green,166
Easy,fb,2,SCForcedChoice_blue,166
Easy,fb,2,SCForcedChoice_purple,166
posttest:Post-Test:;,fb,2,TypeResp,167
1,fb,2,BlockVaryQ,167
1,fb,2,ItemVaryQ,167
70,fb,2,FreqPredict_1,167
70,fb,2,FreqPredict_2,167
60,fb,2,FreqPredict_3,167
25,fb,2,FreqPredict_4,167
50,fb,2,FreqPredict_5,167
Easy,fb,2,SCForcedChoice_red,167
Hard,fb,2,SCForcedChoice_orange,167
Easy,fb,2,SCForcedChoice_yellow,167
Easy,fb,2,SCForcedChoice_green,167
Neutral,fb,2,SCForcedChoice_blue,167
Neutral,fb,2,SCForcedChoice_purple,167
posttest:Post-Test:;,fb,2,TypeResp,168
1,fb,2,BlockVaryQ,168
1,fb,2,ItemVaryQ,168
15,fb,2,FreqPredict_1,168
40,fb,2,FreqPredict_2,168
0,fb,2,FreqPredict_3,168
46,fb,2,FreqPredict_4,168
89,fb,2,FreqPredict_5,168
Neutral,fb,2,SCForcedChoice_red,168
Easy,fb,2,SCForcedChoice_orange,168
Hard,fb,2,SCForcedChoice_yellow,168
Hard,fb,2,SCForcedChoice_green,168
Easy,fb,2,SCForcedChoice_blue,168
Neutral,fb,2,SCForcedChoice_purple,168
posttest:Post-Test:;,fb,2,TypeResp,169
1,fb,2,BlockVaryQ,169
0,fb,2,ItemVaryQ,169
52,fb,2,FreqPredict_1,169
45,fb,2,FreqPredict_2,169
53,fb,2,FreqPredict_3,169
54,fb,2,FreqPredict_4,169
21,fb,2,FreqPredict_5,169
Hard,fb,2,SCForcedChoice_red,169
Hard,fb,2,SCForcedChoice_orange,169
Neutral,fb,2,SCForcedChoice_yellow,169
Easy,fb,2,SCForcedChoice_green,169
Neutral,fb,2,SCForcedChoice_blue,169
Easy,fb,2,SCForcedChoice_purple,169
posttest:Post-Test:;,fb,2,TypeResp,170
1,fb,2,BlockVaryQ,170
1,fb,2,ItemVaryQ,170
0,fb,2,FreqPredict_1,170
0,fb,2,FreqPredict_2,170
0,fb,2,FreqPredict_3,170
0,fb,2,FreqPredict_4,170
100,fb,2,FreqPredict_5,170
Easy,fb,2,SCForcedChoice_red,170
Neutral,fb,2,SCForcedChoice_orange,170
Easy,fb,2,SCForcedChoice_yellow,170
Easy,fb,2,SCForcedChoice_green,170
Neutral,fb,2,SCForcedChoice_blue,170
Easy,fb,2,SCForcedChoice_purple,170
posttest:Post-Test:;,fb,2,TypeResp,171
0,fb,2,BlockVaryQ,171
0,fb,2,ItemVaryQ,171
53,fb,2,FreqPredict_1,171
55,fb,2,FreqPredict_2,171
55,fb,2,FreqPredict_3,171
55,fb,2,FreqPredict_4,171
55,fb,2,FreqPredict_5,171
Hard,fb,2,SCForcedChoice_red,171
Hard,fb,2,SCForcedChoice_orange,171
Hard,fb,2,SCForcedChoice_yellow,171
Hard,fb,2,SCForcedChoice_green,171
Easy,fb,2,SCForcedChoice_blue,171
Hard,fb,2,SCForcedChoice_purple,171
posttest:Post-Test:;,fb,2,TypeResp,172
1,fb,2,BlockVaryQ,172
1,fb,2,ItemVaryQ,172
0,fb,2,FreqPredict_1,172
0,fb,2,FreqPredict_2,172
3,fb,2,FreqPredict_3,172
95,fb,2,FreqPredict_4,172
97,fb,2,FreqPredict_5,172
Hard,fb,2,SCForcedChoice_red,172
Neutral,fb,2,SCForcedChoice_orange,172
Easy,fb,2,SCForcedChoice_yellow,172
Neutral,fb,2,SCForcedChoice_green,172
Easy,fb,2,SCForcedChoice_blue,172
Hard,fb,2,SCForcedChoice_purple,172
posttest:Post-Test:;,fb,2,TypeResp,173
1,fb,2,BlockVaryQ,173
1,fb,2,ItemVaryQ,173
75,fb,2,FreqPredict_1,173
40,fb,2,FreqPredict_2,173
75,fb,2,FreqPredict_3,173
25,fb,2,FreqPredict_4,173
60,fb,2,FreqPredict_5,173
Hard,fb,2,SCForcedChoice_red,173
Hard,fb,2,SCForcedChoice_orange,173
Hard,fb,2,SCForcedChoice_yellow,173
Hard,fb,2,SCForcedChoice_green,173
Hard,fb,2,SCForcedChoice_blue,173
Easy,fb,2,SCForcedChoice_purple,173
posttest:Post-Test:;,fb,2,TypeResp,174
1,fb,2,BlockVaryQ,174
1,fb,2,ItemVaryQ,174
0,fb,2,FreqPredict_1,174
0,fb,2,FreqPredict_2,174
0,fb,2,FreqPredict_3,174
0,fb,2,FreqPredict_4,174
50,fb,2,FreqPredict_5,174
Easy,fb,2,SCForcedChoice_red,174
Hard,fb,2,SCForcedChoice_orange,174
Hard,fb,2,SCForcedChoice_yellow,174
Neutral,fb,2,SCForcedChoice_green,174
Neutral,fb,2,SCForcedChoice_blue,174
Easy,fb,2,SCForcedChoice_purple,174
posttest:Post-Test:;,fb,2,TypeResp,175
1,fb,2,BlockVaryQ,175
1,fb,2,ItemVaryQ,175
100,fb,2,FreqPredict_1,175
0,fb,2,FreqPredict_2,175
0,fb,2,FreqPredict_3,175
0,fb,2,FreqPredict_4,175
0,fb,2,FreqPredict_5,175
Hard,fb,2,SCForcedChoice_red,175
Hard,fb,2,SCForcedChoice_orange,175
Neutral,fb,2,SCForcedChoice_yellow,175
Easy,fb,2,SCForcedChoice_green,175
Easy,fb,2,SCForcedChoice_blue,175
Neutral,fb,2,SCForcedChoice_purple,175
posttest:Post-Test:;,fb,2,TypeResp,176
1,fb,2,BlockVaryQ,176
1,fb,2,ItemVaryQ,176
64,fb,2,FreqPredict_1,176
0,fb,2,FreqPredict_2,176
0,fb,2,FreqPredict_3,176
54,fb,2,FreqPredict_4,176
54,fb,2,FreqPredict_5,176
Neutral,fb,2,SCForcedChoice_red,176
Hard,fb,2,SCForcedChoice_orange,176
Easy,fb,2,SCForcedChoice_yellow,176
Neutral,fb,2,SCForcedChoice_green,176
Easy,fb,2,SCForcedChoice_blue,176
Hard,fb,2,SCForcedChoice_purple,176
posttest:Post-Test:;,fb,2,TypeResp,177
1,fb,2,BlockVaryQ,177
1,fb,2,ItemVaryQ,177
37,fb,2,FreqPredict_1,177
21,fb,2,FreqPredict_2,177
19,fb,2,FreqPredict_3,177
60,fb,2,FreqPredict_4,177
35,fb,2,FreqPredict_5,177
Neutral,fb,2,SCForcedChoice_red,177
Hard,fb,2,SCForcedChoice_orange,177
Hard,fb,2,SCForcedChoice_yellow,177
Neutral,fb,2,SCForcedChoice_green,177
Easy,fb,2,SCForcedChoice_blue,177
Easy,fb,2,SCForcedChoice_purple,177
posttest:Post-Test:;,fb,2,TypeResp,178
1,fb,2,BlockVaryQ,178
1,fb,2,ItemVaryQ,178
5,fb,2,FreqPredict_1,178
6,fb,2,FreqPredict_2,178
90,fb,2,FreqPredict_3,178
25,fb,2,FreqPredict_4,178
7,fb,2,FreqPredict_5,178
Easy,fb,2,SCForcedChoice_red,178
Neutral,fb,2,SCForcedChoice_orange,178
Hard,fb,2,SCForcedChoice_yellow,178
Easy,fb,2,SCForcedChoice_green,178
Neutral,fb,2,SCForcedChoice_blue,178
Hard,fb,2,SCForcedChoice_purple,178
posttest:Post-Test:;,fb,2,TypeResp,179
1,fb,2,BlockVaryQ,179
0,fb,2,ItemVaryQ,179
50,fb,2,FreqPredict_1,179
65,fb,2,FreqPredict_2,179
65,fb,2,FreqPredict_3,179
43,fb,2,FreqPredict_4,179
56,fb,2,FreqPredict_5,179
Neutral,fb,2,SCForcedChoice_red,179
Easy,fb,2,SCForcedChoice_orange,179
Hard,fb,2,SCForcedChoice_yellow,179
Hard,fb,2,SCForcedChoice_green,179
Easy,fb,2,SCForcedChoice_blue,179
Neutral,fb,2,SCForcedChoice_purple,179
posttest:Post-Test:;,fb,2,TypeResp,180
1,fb,2,BlockVaryQ,180
1,fb,2,ItemVaryQ,180
18,fb,2,FreqPredict_1,180
22,fb,2,FreqPredict_2,180
21,fb,2,FreqPredict_3,180
17,fb,2,FreqPredict_4,180
19,fb,2,FreqPredict_5,180
Easy,fb,2,SCForcedChoice_red,180
Easy,fb,2,SCForcedChoice_orange,180
Hard,fb,2,SCForcedChoice_yellow,180
Hard,fb,2,SCForcedChoice_green,180
Hard,fb,2,SCForcedChoice_blue,180
Hard,fb,2,SCForcedChoice_purple,180
posttest:Post-Test:;,fb,2,TypeResp,181
1,fb,2,BlockVaryQ,181
1,fb,2,ItemVaryQ,181
9,fb,2,FreqPredict_1,181
13,fb,2,FreqPredict_2,181
6,fb,2,FreqPredict_3,181
6,fb,2,FreqPredict_4,181
97,fb,2,FreqPredict_5,181
Hard,fb,2,SCForcedChoice_red,181
Easy,fb,2,SCForcedChoice_orange,181
Neutral,fb,2,SCForcedChoice_yellow,181
Hard,fb,2,SCForcedChoice_green,181
Easy,fb,2,SCForcedChoice_blue,181
Hard,fb,2,SCForcedChoice_purple,181
posttest:Post-Test:;,fb,2,TypeResp,182
1,fb,2,BlockVaryQ,182
1,fb,2,ItemVaryQ,182
50,fb,2,FreqPredict_1,182
0,fb,2,FreqPredict_2,182
80,fb,2,FreqPredict_3,182
80,fb,2,FreqPredict_4,182
25,fb,2,FreqPredict_5,182
Neutral,fb,2,SCForcedChoice_red,182
Hard,fb,2,SCForcedChoice_orange,182
Hard,fb,2,SCForcedChoice_yellow,182
Easy,fb,2,SCForcedChoice_green,182
Neutral,fb,2,SCForcedChoice_blue,182
Easy,fb,2,SCForcedChoice_purple,182
posttest:Post-Test:;,fb,2,TypeResp,183
0,fb,2,BlockVaryQ,183
1,fb,2,ItemVaryQ,183
21,fb,2,FreqPredict_1,183
67,fb,2,FreqPredict_2,183
70,fb,2,FreqPredict_3,183
21,fb,2,FreqPredict_4,183
68,fb,2,FreqPredict_5,183
Easy,fb,2,SCForcedChoice_red,183
Hard,fb,2,SCForcedChoice_orange,183
Hard,fb,2,SCForcedChoice_yellow,183
Easy,fb,2,SCForcedChoice_green,183
Hard,fb,2,SCForcedChoice_blue,183
Easy,fb,2,SCForcedChoice_purple,183
posttest:Post-Test:;,fb,2,TypeResp,184
1,fb,2,BlockVaryQ,184
1,fb,2,ItemVaryQ,184
22,fb,2,FreqPredict_1,184
21,fb,2,FreqPredict_2,184
20,fb,2,FreqPredict_3,184
15,fb,2,FreqPredict_4,184
85,fb,2,FreqPredict_5,184
Hard,fb,2,SCForcedChoice_red,184
Easy,fb,2,SCForcedChoice_orange,184
Easy,fb,2,SCForcedChoice_yellow,184
Easy,fb,2,SCForcedChoice_green,184
Easy,fb,2,SCForcedChoice_blue,184
Hard,fb,2,SCForcedChoice_purple,184
posttest:Post-Test:;,fb,2,TypeResp,185
1,fb,2,BlockVaryQ,185
1,fb,2,ItemVaryQ,185
20,fb,2,FreqPredict_1,185
20,fb,2,FreqPredict_2,185
27,fb,2,FreqPredict_3,185
75,fb,2,FreqPredict_4,185
26,fb,2,FreqPredict_5,185
Neutral,fb,2,SCForcedChoice_red,185
Easy,fb,2,SCForcedChoice_orange,185
Hard,fb,2,SCForcedChoice_yellow,185
Easy,fb,2,SCForcedChoice_green,185
Easy,fb,2,SCForcedChoice_blue,185
Hard,fb,2,SCForcedChoice_purple,185
posttest:Post-Test:;,fb,2,TypeResp,186
1,fb,2,BlockVaryQ,186
1,fb,2,ItemVaryQ,186
40,fb,2,FreqPredict_1,186
30,fb,2,FreqPredict_2,186
30,fb,2,FreqPredict_3,186
50,fb,2,FreqPredict_4,186
30,fb,2,FreqPredict_5,186
Hard,fb,2,SCForcedChoice_red,186
Easy,fb,2,SCForcedChoice_orange,186
Easy,fb,2,SCForcedChoice_yellow,186
Neutral,fb,2,SCForcedChoice_green,186
Neutral,fb,2,SCForcedChoice_blue,186
Hard,fb,2,SCForcedChoice_purple,186
posttest:Post-Test:;,fb,2,TypeResp,187
1,fb,2,BlockVaryQ,187
1,fb,2,ItemVaryQ,187
0,fb,2,FreqPredict_1,187
0,fb,2,FreqPredict_2,187
0,fb,2,FreqPredict_3,187
85,fb,2,FreqPredict_4,187
0,fb,2,FreqPredict_5,187
Hard,fb,2,SCForcedChoice_red,187
Easy,fb,2,SCForcedChoice_orange,187
Neutral,fb,2,SCForcedChoice_yellow,187
Easy,fb,2,SCForcedChoice_green,187
Hard,fb,2,SCForcedChoice_blue,187
Neutral,fb,2,SCForcedChoice_purple,187
posttest:Post-Test:;,fb,2,TypeResp,188
1,fb,2,BlockVaryQ,188
1,fb,2,ItemVaryQ,188
6,fb,2,FreqPredict_1,188
3,fb,2,FreqPredict_2,188
91,fb,2,FreqPredict_3,188
4,fb,2,FreqPredict_4,188
3,fb,2,FreqPredict_5,188
Easy,fb,2,SCForcedChoice_red,188
Easy,fb,2,SCForcedChoice_orange,188
Hard,fb,2,SCForcedChoice_yellow,188
Neutral,fb,2,SCForcedChoice_green,188
Hard,fb,2,SCForcedChoice_blue,188
Easy,fb,2,SCForcedChoice_purple,188
posttest:Post-Test:;,fb,2,TypeResp,189
1,fb,2,BlockVaryQ,189
1,fb,2,ItemVaryQ,189
0,fb,2,FreqPredict_1,189
90,fb,2,FreqPredict_2,189
0,fb,2,FreqPredict_3,189
0,fb,2,FreqPredict_4,189
0,fb,2,FreqPredict_5,189
Hard,fb,2,SCForcedChoice_red,189
Neutral,fb,2,SCForcedChoice_orange,189
Hard,fb,2,SCForcedChoice_yellow,189
Easy,fb,2,SCForcedChoice_green,189
Easy,fb,2,SCForcedChoice_blue,189
Neutral,fb,2,SCForcedChoice_purple,189
posttest:Post-Test:;,fb,2,TypeResp,190
1,fb,2,BlockVaryQ,190
0,fb,2,ItemVaryQ,190
83,fb,2,FreqPredict_1,190
87,fb,2,FreqPredict_2,190
100,fb,2,FreqPredict_3,190
100,fb,2,FreqPredict_4,190
52,fb,2,FreqPredict_5,190
Hard,fb,2,SCForcedChoice_red,190
Easy,fb,2,SCForcedChoice_orange,190
Hard,fb,2,SCForcedChoice_yellow,190
Neutral,fb,2,SCForcedChoice_green,190
Hard,fb,2,SCForcedChoice_blue,190
Hard,fb,2,SCForcedChoice_purple,190
posttest:Post-Test:;,fb,2,TypeResp,191
0,fb,2,BlockVaryQ,191
1,fb,2,ItemVaryQ,191
75,fb,2,FreqPredict_1,191
20,fb,2,FreqPredict_2,191
5,fb,2,FreqPredict_3,191
65,fb,2,FreqPredict_4,191
45,fb,2,FreqPredict_5,191
Easy,fb,2,SCForcedChoice_red,191
Hard,fb,2,SCForcedChoice_orange,191
Hard,fb,2,SCForcedChoice_yellow,191
Hard,fb,2,SCForcedChoice_green,191
Easy,fb,2,SCForcedChoice_blue,191
Neutral,fb,2,SCForcedChoice_purple,191
posttest:Post-Test:;,fb,2,TypeResp,192
0,fb,2,BlockVaryQ,192
0,fb,2,ItemVaryQ,192
70,fb,2,FreqPredict_1,192
45,fb,2,FreqPredict_2,192
18,fb,2,FreqPredict_3,192
53,fb,2,FreqPredict_4,192
22,fb,2,FreqPredict_5,192
Easy,fb,2,SCForcedChoice_red,192
Easy,fb,2,SCForcedChoice_orange,192
Neutral,fb,2,SCForcedChoice_yellow,192
Hard,fb,2,SCForcedChoice_green,192
Neutral,fb,2,SCForcedChoice_blue,192
Hard,fb,2,SCForcedChoice_purple,192
posttest:Post-Test:;,fb,2,TypeResp,193
1,fb,2,BlockVaryQ,193
0,fb,2,ItemVaryQ,193
0,fb,2,FreqPredict_1,193
0,fb,2,FreqPredict_2,193
76,fb,2,FreqPredict_3,193
0,fb,2,FreqPredict_4,193
0,fb,2,FreqPredict_5,193
Easy,fb,2,SCForcedChoice_red,193
Hard,fb,2,SCForcedChoice_orange,193
Hard,fb,2,SCForcedChoice_yellow,193
Easy,fb,2,SCForcedChoice_green,193
Neutral,fb,2,SCForcedChoice_blue,193
Neutral,fb,2,SCForcedChoice_purple,193
posttest:Post-Test:;,fb,2,TypeResp,194
1,fb,2,BlockVaryQ,194
0,fb,2,ItemVaryQ,194
78,fb,2,FreqPredict_1,194
50,fb,2,FreqPredict_2,194
62,fb,2,FreqPredict_3,194
24,fb,2,FreqPredict_4,194
33,fb,2,FreqPredict_5,194
Easy,fb,2,SCForcedChoice_red,194
Neutral,fb,2,SCForcedChoice_orange,194
Easy,fb,2,SCForcedChoice_yellow,194
Easy,fb,2,SCForcedChoice_green,194
Hard,fb,2,SCForcedChoice_blue,194
Hard,fb,2,SCForcedChoice_purple,194
posttest:Post-Test:;,fb,2,TypeResp,195
0,fb,2,BlockVaryQ,195
1,fb,2,ItemVaryQ,195
100,fb,2,FreqPredict_1,195
0,fb,2,FreqPredict_2,195
75,fb,2,FreqPredict_3,195
75,fb,2,FreqPredict_4,195
0,fb,2,FreqPredict_5,195
Easy,fb,2,SCForcedChoice_red,195
Easy,fb,2,SCForcedChoice_orange,195
Hard,fb,2,SCForcedChoice_yellow,195
Easy,fb,2,SCForcedChoice_green,195
Easy,fb,2,SCForcedChoice_blue,195
Hard,fb,2,SCForcedChoice_purple,195
posttest:Post-Test:;,fb,2,TypeResp,196
0,fb,2,BlockVaryQ,196
0,fb,2,ItemVaryQ,196
37,fb,2,FreqPredict_1,196
63,fb,2,FreqPredict_2,196
65,fb,2,FreqPredict_3,196
38,fb,2,FreqPredict_4,196
36,fb,2,FreqPredict_5,196
Hard,fb,2,SCForcedChoice_red,196
Easy,fb,2,SCForcedChoice_orange,196
Neutral,fb,2,SCForcedChoice_yellow,196
Hard,fb,2,SCForcedChoice_green,196
Neutral,fb,2,SCForcedChoice_blue,196
Easy,fb,2,SCForcedChoice_purple,196
posttest:Post-Test:;,fb,2,TypeResp,197
1,fb,2,BlockVaryQ,197
0,fb,2,ItemVaryQ,197
67,fb,2,FreqPredict_1,197
84,fb,2,FreqPredict_2,197
26,fb,2,FreqPredict_3,197
64,fb,2,FreqPredict_4,197
34,fb,2,FreqPredict_5,197
Hard,fb,2,SCForcedChoice_red,197
Easy,fb,2,SCForcedChoice_orange,197
Neutral,fb,2,SCForcedChoice_yellow,197
Neutral,fb,2,SCForcedChoice_green,197
Hard,fb,2,SCForcedChoice_blue,197
Easy,fb,2,SCForcedChoice_purple,197
posttest:Post-Test:;,fb,2,TypeResp,198
1,fb,2,BlockVaryQ,198
1,fb,2,ItemVaryQ,198
0,fb,2,FreqPredict_1,198
0,fb,2,FreqPredict_2,198
100,fb,2,FreqPredict_3,198
0,fb,2,FreqPredict_4,198
0,fb,2,FreqPredict_5,198
Hard,fb,2,SCForcedChoice_red,198
Neutral,fb,2,SCForcedChoice_orange,198
Neutral,fb,2,SCForcedChoice_yellow,198
Hard,fb,2,SCForcedChoice_green,198
Easy,fb,2,SCForcedChoice_blue,198
Easy,fb,2,SCForcedChoice_purple,198
posttest:Post-Test:;,fb,2,TypeResp,199
0,fb,2,BlockVaryQ,199
1,fb,2,ItemVaryQ,199
35,fb,2,FreqPredict_1,199
25,fb,2,FreqPredict_2,199
75,fb,2,FreqPredict_3,199
60,fb,2,FreqPredict_4,199
50,fb,2,FreqPredict_5,199
Neutral,fb,2,SCForcedChoice_red,199
Easy,fb,2,SCForcedChoice_orange,199
Hard,fb,2,SCForcedChoice_yellow,199
Easy,fb,2,SCForcedChoice_green,199
Hard,fb,2,SCForcedChoice_blue,199
Neutral,fb,2,SCForcedChoice_purple,199
posttest:Post-Test:;,fb,2,TypeResp,200
0,fb,2,BlockVaryQ,200
1,fb,2,ItemVaryQ,200
70,fb,2,FreqPredict_1,200
50,fb,2,FreqPredict_2,200
25,fb,2,FreqPredict_3,200
30,fb,2,FreqPredict_4,200
60,fb,2,FreqPredict_5,200
Easy,fb,2,SCForcedChoice_red,200
Hard,fb,2,SCForcedChoice_orange,200
Easy,fb,2,SCForcedChoice_yellow,200
Hard,fb,2,SCForcedChoice_green,200
Hard,fb,2,SCForcedChoice_blue,200
Hard,fb,2,SCForcedChoice_purple,200
posttest:Post-Test:;,fb,2,TypeResp,201
1,fb,2,BlockVaryQ,201
1,fb,2,ItemVaryQ,201
64,fb,2,FreqPredict_1,201
21,fb,2,FreqPredict_2,201
35,fb,2,FreqPredict_3,201
80,fb,2,FreqPredict_4,201
98,fb,2,FreqPredict_5,201
Neutral,fb,2,SCForcedChoice_red,201
Hard,fb,2,SCForcedChoice_orange,201
Hard,fb,2,SCForcedChoice_yellow,201
Easy,fb,2,SCForcedChoice_green,201
Neutral,fb,2,SCForcedChoice_blue,201
Hard,fb,2,SCForcedChoice_purple,201
posttest:Post-Test:;,fb,2,TypeResp,202
0,fb,2,BlockVaryQ,202
0,fb,2,ItemVaryQ,202
0,fb,2,FreqPredict_1,202
0,fb,2,FreqPredict_2,202
0,fb,2,FreqPredict_3,202
100,fb,2,FreqPredict_4,202
0,fb,2,FreqPredict_5,202
Easy,fb,2,SCForcedChoice_red,202
Neutral,fb,2,SCForcedChoice_orange,202
Hard,fb,2,SCForcedChoice_yellow,202
Neutral,fb,2,SCForcedChoice_green,202
Easy,fb,2,SCForcedChoice_blue,202
Hard,fb,2,SCForcedChoice_purple,202
posttest:Post-Test:;,nofb,1,TypeResp,301
1,nofb,1,BlockVaryQ,301
1,nofb,1,ItemVaryQ,301
19,nofb,1,FreqPredict_1,301
34,nofb,1,FreqPredict_2,301
25,nofb,1,FreqPredict_3,301
37,nofb,1,FreqPredict_4,301
25,nofb,1,FreqPredict_5,301
Easy,nofb,1,SCForcedChoice_red,301
Hard,nofb,1,SCForcedChoice_orange,301
Neutral,nofb,1,SCForcedChoice_yellow,301
